Company Name,Industry,Symbol,Series,ISIN Code,Index Name,Company
Vijaya Diagnostic Centre Ltd.,Healthcare,VIJAYA,EQ,INE043W01024,ind_nifty500Multicap502525_list,
Vodafone Idea Ltd.,Telecommunication,IDEA,EQ,INE669E01016,ind_nifty500Multicap502525_list,
Voltas Ltd.,Consumer Durables,VOLTAS,EQ,INE226A01021,ind_nifty500Multicap502525_list,
Welspun Corp Ltd.,Capital Goods,WELCORP,EQ,INE191B01025,ind_nifty500Multicap502525_list,
Welspun Living Ltd.,Textiles,WELSPUNLIV,EQ,INE192B01031,ind_nifty500Multicap502525_list,
Westlife Foodworld Ltd.,Consumer Services,WESTLIFE,EQ,INE274F01020,ind_nifty500Multicap502525_list,
Whirlpool of India Ltd.,Consumer Durables,WHIRLPOOL,EQ,INE716A01013,ind_nifty500Multicap502525_list,
Wipro Ltd.,Information Technology,WIPRO,EQ,INE075A01022,ind_nifty500Multicap502525_list,
Yes Bank Ltd.,Financial Services,YESBANK,EQ,INE528G01035,ind_nifty500Multicap502525_list,
ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,ZFCVINDIA,EQ,INE342J01019,ind_nifty500Multicap502525_list,
Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,ZEEL,EQ,INE256A01028,ind_nifty500Multicap502525_list,
Zensar Technolgies Ltd.,Information Technology,ZENSARTECH,EQ,INE520A01027,ind_nifty500Multicap502525_list,
Zomato Ltd.,Consumer Services,ZOMATO,EQ,INE758T01015,ind_nifty500Multicap502525_list,
Zydus Lifesciences Ltd.,Healthcare,ZYDUSLIFE,EQ,INE010B01027,ind_nifty500Multicap502525_list,
eClerx Services Ltd.,Services,ECLERX,EQ,INE738I01010,ind_nifty500Multicap502525_list,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,ind_niftymidcap150list,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,ind_niftymidcap150list,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,ind_niftymidcap150list,
APL Apollo Tubes Ltd.,Capital Goods,APLAPOLLO,EQ,INE702C01027,ind_niftymidcap150list,
AU Small Finance Bank Ltd.,Financial Services,AUBANK,EQ,INE949L01017,ind_niftymidcap150list,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,ind_niftymidcap150list,
Adani Wilmar Ltd.,Fast Moving Consumer Goods,AWL,EQ,INE699H01024,ind_niftymidcap150list,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,ind_niftymidcap150list,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,ind_niftymidcap150list,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,ind_niftymidcap150list,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,ind_niftymidcap150list,
Apollo Tyres Ltd.,Automobile and Auto Components,APOLLOTYRE,EQ,INE438A01022,ind_niftymidcap150list,
Ashok Leyland Ltd.,Capital Goods,ASHOKLEY,EQ,INE208A01029,ind_niftymidcap150list,
Astral Ltd.,Capital Goods,ASTRAL,EQ,INE006I01046,ind_niftymidcap150list,
Atul Ltd.,Chemicals,ATUL,EQ,INE100A01010,ind_niftymidcap150list,
Aurobindo Pharma Ltd.,Healthcare,AUROPHARMA,EQ,INE406A01037,ind_niftymidcap150list,
BSE Ltd.,Financial Services,BSE,EQ,INE118H01025,ind_niftymidcap150list,
Balkrishna Industries Ltd.,Automobile and Auto Components,BALKRISIND,EQ,INE787D01026,ind_niftymidcap150list,
Bandhan Bank Ltd.,Financial Services,BANDHANBNK,EQ,INE545U01014,ind_niftymidcap150list,
Bank of India,Financial Services,BANKINDIA,EQ,INE084A01016,ind_niftymidcap150list,
Bank of Maharashtra,Financial Services,MAHABANK,EQ,INE457A01014,ind_niftymidcap150list,
Bata India Ltd.,Consumer Durables,BATAINDIA,EQ,INE176A01028,ind_niftymidcap150list,
Bayer Cropscience Ltd.,Chemicals,BAYERCROP,EQ,INE462A01022,ind_niftymidcap150list,
Bharat Dynamics Ltd.,Capital Goods,BDL,EQ,INE171Z01026,ind_niftymidcap150list,
Bharat Forge Ltd.,Automobile and Auto Components,BHARATFORG,EQ,INE465A01025,ind_niftymidcap150list,
Bharat Heavy Electricals Ltd.,Capital Goods,BHEL,EQ,INE257A01026,ind_niftymidcap150list,
Biocon Ltd.,Healthcare,BIOCON,EQ,INE376G01013,ind_niftymidcap150list,
CG Power and Industrial Solutions Ltd.,Capital Goods,CGPOWER,EQ,INE067A01029,ind_niftymidcap150list,
CRISIL Ltd.,Financial Services,CRISIL,EQ,INE007A01025,ind_niftymidcap150list,
Carborundum Universal Ltd.,Capital Goods,CARBORUNIV,EQ,INE120A01034,ind_niftymidcap150list,
Coforge Ltd.,Information Technology,COFORGE,EQ,INE591G01017,ind_niftymidcap150list,
Container Corporation of India Ltd.,Services,CONCOR,EQ,INE111A01025,ind_niftymidcap150list,
Coromandel International Ltd.,Chemicals,COROMANDEL,EQ,INE169A01031,ind_niftymidcap150list,
Cummins India Ltd.,Capital Goods,CUMMINSIND,EQ,INE298A01020,ind_niftymidcap150list,
Dalmia Bharat Ltd.,Construction Materials,DALBHARAT,EQ,INE00R701025,ind_niftymidcap150list,
Deepak Nitrite Ltd.,Chemicals,DEEPAKNTR,EQ,INE288B01029,ind_niftymidcap150list,
Delhivery Ltd.,Services,DELHIVERY,EQ,INE148O01028,ind_niftymidcap150list,
Devyani International Ltd.,Consumer Services,DEVYANI,EQ,INE872J01023,ind_niftymidcap150list,
Dixon Technologies (India) Ltd.,Consumer Durables,DIXON,EQ,INE935N01020,ind_niftymidcap150list,
Dr. Lal Path Labs Ltd.,Healthcare,LALPATHLAB,EQ,INE600L01024,ind_niftymidcap150list,
Emami Ltd.,Fast Moving Consumer Goods,EMAMILTD,EQ,INE548C01032,ind_niftymidcap150list,
Endurance Technologies Ltd.,Automobile and Auto Components,ENDURANCE,EQ,INE913H01037,ind_niftymidcap150list,
Escorts Kubota Ltd.,Capital Goods,ESCORTS,EQ,INE042A01014,ind_niftymidcap150list,
FSN E-Commerce Ventures Ltd.,Consumer Services,NYKAA,EQ,INE388Y01029,ind_niftymidcap150list,
Federal Bank Ltd.,Financial Services,FEDERALBNK,EQ,INE171A01029,ind_niftymidcap150list,
Fertilisers and Chemicals Travancore Ltd.,Chemicals,FACT,EQ,INE188A01015,ind_niftymidcap150list,
Fortis Healthcare Ltd.,Healthcare,FORTIS,EQ,INE061F01013,ind_niftymidcap150list,
GMR Airports Infrastructure Ltd.,Services,GMRINFRA,EQ,INE776C01039,ind_niftymidcap150list,
General Insurance Corporation of India,Financial Services,GICRE,EQ,INE481Y01014,ind_niftymidcap150list,
Gland Pharma Ltd.,Healthcare,GLAND,EQ,INE068V01023,ind_niftymidcap150list,
Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,GLAXO,EQ,INE159A01016,ind_niftymidcap150list,
Godrej Industries Ltd.,Diversified,GODREJIND,EQ,INE233A01035,ind_niftymidcap150list,
Godrej Properties Ltd.,Realty,GODREJPROP,EQ,INE484J01027,ind_niftymidcap150list,
Grindwell Norton Ltd.,Capital Goods,GRINDWELL,EQ,INE536A01023,ind_niftymidcap150list,
Gujarat Fluorochemicals Ltd.,Chemicals,FLUOROCHEM,EQ,INE09N301011,ind_niftymidcap150list,
Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,GUJGASLTD,EQ,INE844O01030,ind_niftymidcap150list,
HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC,EQ,INE127D01025,ind_niftymidcap150list,
Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO,EQ,INE094A01015,ind_niftymidcap150list,
Hindustan Zinc Ltd.,Metals & Mining,HINDZINC,EQ,INE267A01025,ind_niftymidcap150list,
Honeywell Automation India Ltd.,Capital Goods,HONAUT,EQ,INE671A01010,ind_niftymidcap150list,
ICICI Securities Ltd.,Financial Services,ISEC,EQ,INE763G01038,ind_niftymidcap150list,
IDBI Bank Ltd.,Financial Services,IDBI,EQ,INE008A01015,ind_niftymidcap150list,
IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB,EQ,INE092T01019,ind_niftymidcap150list,
Indian Bank,Financial Services,INDIANB,EQ,INE562A01011,ind_niftymidcap150list,
Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL,EQ,INE053A01029,ind_niftymidcap150list,
Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL,EQ,INE203G01027,ind_niftymidcap150list,
Indus Towers Ltd.,Telecommunication,INDUSTOWER,EQ,INE121J01017,ind_niftymidcap150list,
Ipca Laboratories Ltd.,Healthcare,IPCALAB,EQ,INE571A01038,ind_niftymidcap150list,
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014,ind_niftymidcap150list,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,ind_niftymidcap150list,
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026,ind_niftymidcap150list,
Jindal Stainless Ltd.,Metals & Mining,JSL,EQ,INE220G01021,ind_niftymidcap150list,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,ind_niftymidcap150list,
K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031,ind_niftymidcap150list,
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027,ind_niftymidcap150list,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,ind_niftymidcap150list,
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036,ind_niftymidcap150list,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,ind_niftymidcap150list,
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER,EQ,INE531A01024,ind_niftymidcap150list,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,ind_niftymidcap150list,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,ind_niftymidcap150list,
LIC Housing Finance Ltd.,Financial Services,LICHSGFIN,EQ,INE115A01026,ind_niftymidcap150list,
Laurus Labs Ltd.,Healthcare,LAURUSLABS,EQ,INE947Q01028,ind_niftymidcap150list,
Linde India Ltd.,Chemicals,LINDEINDIA,EQ,INE473A01011,ind_niftymidcap150list,
Lloyds Metals And Energy Ltd.,Metals & Mining,LLOYDSME,EQ,INE281B01032,ind_niftymidcap150list,
Lupin Ltd.,Healthcare,LUPIN,EQ,INE326A01037,ind_niftymidcap150list,
MRF Ltd.,Automobile and Auto Components,MRF,EQ,INE883A01011,ind_niftymidcap150list,
Macrotech Developers Ltd.,Realty,LODHA,EQ,INE670K01029,ind_niftymidcap150list,
Mahindra & Mahindra Financial Services Ltd.,Financial Services,M&MFIN,EQ,INE774D01024,ind_niftymidcap150list,
Mankind Pharma Ltd.,Healthcare,MANKIND,EQ,INE634S01028,ind_niftymidcap150list,
Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020,ind_niftymidcap150list,
Max Healthcare Institute Ltd.,Healthcare,MAXHEALTH,EQ,INE027H01010,ind_niftymidcap150list,
Mazagoan Dock Shipbuilders Ltd.,Capital Goods,MAZDOCK,EQ,INE249Z01012,ind_niftymidcap150list,
Metro Brands Ltd.,Consumer Durables,METROBRAND,EQ,INE317I01021,ind_niftymidcap150list,
Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,MSUMI,EQ,INE0FS801015,ind_niftymidcap150list,
MphasiS Ltd.,Information Technology,MPHASIS,EQ,INE356A01018,ind_niftymidcap150list,
Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN,EQ,INE414G01012,ind_niftymidcap150list,
NHPC Ltd.,Power,NHPC,EQ,INE848E01016,ind_niftymidcap150list,
NMDC Ltd.,Metals & Mining,NMDC,EQ,INE584A01023,ind_niftymidcap150list,
Oberoi Realty Ltd.,Realty,OBEROIRLTY,EQ,INE093I01010,ind_niftymidcap150list,
Oil India Ltd.,Oil Gas & Consumable Fuels,OIL,EQ,INE274J01014,ind_niftymidcap150list,
One 97 Communications Ltd.,Financial Services,PAYTM,EQ,INE982J01020,ind_niftymidcap150list,
Oracle Financial Services Software Ltd.,Information Technology,OFSS,EQ,INE881D01027,ind_niftymidcap150list,
PB Fintech Ltd.,Financial Services,POLICYBZR,EQ,INE417T01026,ind_niftymidcap150list,
PI Industries Ltd.,Chemicals,PIIND,EQ,INE603J01030,ind_niftymidcap150list,
Page Industries Ltd.,Textiles,PAGEIND,EQ,INE761H01022,ind_niftymidcap150list,
Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI,EQ,INE619A01035,ind_niftymidcap150list,
Persistent Systems Ltd.,Information Technology,PERSISTENT,EQ,INE262H01021,ind_niftymidcap150list,
Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET,EQ,INE347G01014,ind_niftymidcap150list,
Phoenix Mills Ltd.,Realty,PHOENIXLTD,EQ,INE211B01039,ind_niftymidcap150list,
Piramal Enterprises Ltd.,Financial Services,PEL,EQ,INE140A01024,ind_niftymidcap150list,
Polycab India Ltd.,Capital Goods,POLYCAB,EQ,INE455K01017,ind_niftymidcap150list,
Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA,EQ,INE511C01022,ind_niftymidcap150list,
Prestige Estates Projects Ltd.,Realty,PRESTIGE,EQ,INE811K01011,ind_niftymidcap150list,
Procter & Gamble Hygiene & Health Care Ltd.,Fast Moving Consumer Goods,PGHH,EQ,INE179A01014,ind_niftymidcap150list,
Rail Vikas Nigam Ltd.,Construction,RVNL,EQ,INE415G01027,ind_niftymidcap150list,
SJVN Ltd.,Power,SJVN,EQ,INE002L01015,ind_niftymidcap150list,
SKF India Ltd.,Capital Goods,SKFINDIA,EQ,INE640A01023,ind_niftymidcap150list,
Schaeffler India Ltd.,Automobile and Auto Components,SCHAEFFLER,EQ,INE513A01022,ind_niftymidcap150list,
Solar Industries India Ltd.,Chemicals,SOLARINDS,EQ,INE343H01029,ind_niftymidcap150list,
Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,SONACOMS,EQ,INE073K01018,ind_niftymidcap150list,
Star Health and Allied Insurance Company Ltd.,Financial Services,STARHEALTH,EQ,INE575P01011,ind_niftymidcap150list,
Steel Authority of India Ltd.,Metals & Mining,SAIL,EQ,INE114A01011,ind_niftymidcap150list,
Sumitomo Chemical India Ltd.,Chemicals,SUMICHEM,EQ,INE258G01013,ind_niftymidcap150list,
Sun TV Network Ltd.,Media Entertainment & Publication,SUNTV,EQ,INE424H01027,ind_niftymidcap150list,
Sundaram Finance Ltd.,Financial Services,SUNDARMFIN,EQ,INE660A01013,ind_niftymidcap150list,
Sundram Fasteners Ltd.,Automobile and Auto Components,SUNDRMFAST,EQ,INE387A01021,ind_niftymidcap150list,
Supreme Industries Ltd.,Capital Goods,SUPREMEIND,EQ,INE195A01028,ind_niftymidcap150list,
Suzlon Energy Ltd.,Capital Goods,SUZLON,EQ,INE040H01021,ind_niftymidcap150list,
Syngene International Ltd.,Healthcare,SYNGENE,EQ,INE398R01022,ind_niftymidcap150list,
Tata Chemicals Ltd.,Chemicals,TATACHEM,EQ,INE092A01019,ind_niftymidcap150list,
Tata Communications Ltd.,Telecommunication,TATACOMM,EQ,INE151A01013,ind_niftymidcap150list,
Tata Elxsi Ltd.,Information Technology,TATAELXSI,EQ,INE670A01012,ind_niftymidcap150list,
Tata Technologies Ltd.,Information Technology,TATATECH,EQ,INE142M01025,ind_niftymidcap150list,
The New India Assurance Company Ltd.,Financial Services,NIACL,EQ,INE470Y01017,ind_niftymidcap150list,
The Ramco Cements Ltd.,Construction Materials,RAMCOCEM,EQ,INE331A01037,ind_niftymidcap150list,
Thermax Ltd.,Capital Goods,THERMAX,EQ,INE152A01029,ind_niftymidcap150list,
Timken India Ltd.,Capital Goods,TIMKEN,EQ,INE325A01013,ind_niftymidcap150list,
Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021,ind_niftymidcap150list,
Tube Investments of India Ltd.,Automobile and Auto Components,TIINDIA,EQ,INE974X01010,ind_niftymidcap150list,
UNO Minda Ltd.,Automobile and Auto Components,UNOMINDA,EQ,INE405E01023,ind_niftymidcap150list,
UPL Ltd.,Chemicals,UPL,EQ,INE628A01036,ind_niftymidcap150list,
Union Bank of India,Financial Services,UNIONBANK,EQ,INE692A01016,ind_niftymidcap150list,
United Breweries Ltd.,Fast Moving Consumer Goods,UBL,EQ,INE686F01025,ind_niftymidcap150list,
Vedant Fashions Ltd.,Consumer Services,MANYAVAR,EQ,INE825V01034,ind_niftymidcap150list,
Vodafone Idea Ltd.,Telecommunication,IDEA,EQ,INE669E01016,ind_niftymidcap150list,
Voltas Ltd.,Consumer Durables,VOLTAS,EQ,INE226A01021,ind_niftymidcap150list,
Yes Bank Ltd.,Financial Services,YESBANK,EQ,INE528G01035,ind_niftymidcap150list,
ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,ZFCVINDIA,EQ,INE342J01019,ind_niftymidcap150list,
Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,ZEEL,EQ,INE256A01028,ind_niftymidcap150list,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,ind_niftymidcap50list,
AU Small Finance Bank Ltd.,Financial Services,AUBANK,EQ,INE949L01017,ind_niftymidcap50list,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,ind_niftymidcap50list,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,ind_niftymidcap50list,
Ashok Leyland Ltd.,Capital Goods,ASHOKLEY,EQ,INE208A01029,ind_niftymidcap50list,
Astral Ltd.,Capital Goods,ASTRAL,EQ,INE006I01046,ind_niftymidcap50list,
Aurobindo Pharma Ltd.,Healthcare,AUROPHARMA,EQ,INE406A01037,ind_niftymidcap50list,
Balkrishna Industries Ltd.,Automobile and Auto Components,BALKRISIND,EQ,INE787D01026,ind_niftymidcap50list,
Bandhan Bank Ltd.,Financial Services,BANDHANBNK,EQ,INE545U01014,ind_niftymidcap50list,
Bharat Forge Ltd.,Automobile and Auto Components,BHARATFORG,EQ,INE465A01025,ind_niftymidcap50list,
Bharat Heavy Electricals Ltd.,Capital Goods,BHEL,EQ,INE257A01026,ind_niftymidcap50list,
Coforge Ltd.,Information Technology,COFORGE,EQ,INE591G01017,ind_niftymidcap50list,
Container Corporation of India Ltd.,Services,CONCOR,EQ,INE111A01025,ind_niftymidcap50list,
Cummins India Ltd.,Capital Goods,CUMMINSIND,EQ,INE298A01020,ind_niftymidcap50list,
Dalmia Bharat Ltd.,Construction Materials,DALBHARAT,EQ,INE00R701025,ind_niftymidcap50list,
Dixon Technologies (India) Ltd.,Consumer Durables,DIXON,EQ,INE935N01020,ind_niftymidcap50list,
Escorts Kubota Ltd.,Capital Goods,ESCORTS,EQ,INE042A01014,ind_niftymidcap50list,
Federal Bank Ltd.,Financial Services,FEDERALBNK,EQ,INE171A01029,ind_niftymidcap50list,
GMR Airports Infrastructure Ltd.,Services,GMRINFRA,EQ,INE776C01039,ind_niftymidcap50list,
Godrej Properties Ltd.,Realty,GODREJPROP,EQ,INE484J01027,ind_niftymidcap50list,
Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,GUJGASLTD,EQ,INE844O01030,ind_niftymidcap50list,
HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC,EQ,INE127D01025,ind_niftymidcap50list,
Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO,EQ,INE094A01015,ind_niftymidcap50list,
IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB,EQ,INE092T01019,ind_niftymidcap50list,
Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL,EQ,INE053A01029,ind_niftymidcap50list,
Indus Towers Ltd.,Telecommunication,INDUSTOWER,EQ,INE121J01017,ind_niftymidcap50list,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,ind_niftymidcap50list,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,ind_niftymidcap50list,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,ind_niftymidcap50list,
Lupin Ltd.,Healthcare,LUPIN,EQ,INE326A01037,ind_niftymidcap50list,
MRF Ltd.,Automobile and Auto Components,MRF,EQ,INE883A01011,ind_niftymidcap50list,
Mahindra & Mahindra Financial Services Ltd.,Financial Services,M&MFIN,EQ,INE774D01024,ind_niftymidcap50list,
Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020,ind_niftymidcap50list,
Max Healthcare Institute Ltd.,Healthcare,MAXHEALTH,EQ,INE027H01010,ind_niftymidcap50list,
MphasiS Ltd.,Information Technology,MPHASIS,EQ,INE356A01018,ind_niftymidcap50list,
NMDC Ltd.,Metals & Mining,NMDC,EQ,INE584A01023,ind_niftymidcap50list,
Oberoi Realty Ltd.,Realty,OBEROIRLTY,EQ,INE093I01010,ind_niftymidcap50list,
Oracle Financial Services Software Ltd.,Information Technology,OFSS,EQ,INE881D01027,ind_niftymidcap50list,
PI Industries Ltd.,Chemicals,PIIND,EQ,INE603J01030,ind_niftymidcap50list,
Page Industries Ltd.,Textiles,PAGEIND,EQ,INE761H01022,ind_niftymidcap50list,
Persistent Systems Ltd.,Information Technology,PERSISTENT,EQ,INE262H01021,ind_niftymidcap50list,
Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET,EQ,INE347G01014,ind_niftymidcap50list,
Polycab India Ltd.,Capital Goods,POLYCAB,EQ,INE455K01017,ind_niftymidcap50list,
Steel Authority of India Ltd.,Metals & Mining,SAIL,EQ,INE114A01011,ind_niftymidcap50list,
Suzlon Energy Ltd.,Capital Goods,SUZLON,EQ,INE040H01021,ind_niftymidcap50list,
Tata Communications Ltd.,Telecommunication,TATACOMM,EQ,INE151A01013,ind_niftymidcap50list,
Tube Investments of India Ltd.,Automobile and Auto Components,TIINDIA,EQ,INE974X01010,ind_niftymidcap50list,
UPL Ltd.,Chemicals,UPL,EQ,INE628A01036,ind_niftymidcap50list,
Vodafone Idea Ltd.,Telecommunication,IDEA,EQ,INE669E01016,ind_niftymidcap50list,
Yes Bank Ltd.,Financial Services,YESBANK,EQ,INE528G01035,ind_niftymidcap50list,
AU Small Finance Bank Ltd.,Financial Services,AUBANK,EQ,INE949L01017,ind_niftymidcapselect_list,
Ashok Leyland Ltd.,Capital Goods,ASHOKLEY,EQ,INE208A01029,ind_niftymidcapselect_list,
Astral Ltd.,Capital Goods,ASTRAL,EQ,INE006I01046,ind_niftymidcapselect_list,
Aurobindo Pharma Ltd.,Healthcare,AUROPHARMA,EQ,INE406A01037,ind_niftymidcapselect_list,
Bharat Forge Ltd.,Automobile and Auto Components,BHARATFORG,EQ,INE465A01025,ind_niftymidcapselect_list,
Coforge Ltd.,Information Technology,COFORGE,EQ,INE591G01017,ind_niftymidcapselect_list,
Container Corporation of India Ltd.,Services,CONCOR,EQ,INE111A01025,ind_niftymidcapselect_list,
Cummins India Ltd.,Capital Goods,CUMMINSIND,EQ,INE298A01020,ind_niftymidcapselect_list,
Federal Bank Ltd.,Financial Services,FEDERALBNK,EQ,INE171A01029,ind_niftymidcapselect_list,
Godrej Properties Ltd.,Realty,GODREJPROP,EQ,INE484J01027,ind_niftymidcapselect_list,
HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC,EQ,INE127D01025,ind_niftymidcapselect_list,
Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO,EQ,INE094A01015,ind_niftymidcapselect_list,
IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB,EQ,INE092T01019,ind_niftymidcapselect_list,
Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL,EQ,INE053A01029,ind_niftymidcapselect_list,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,ind_niftymidcapselect_list,
